-50,13,39
-51,13,39
-51,13,39
-51,13,39
-51,13,39
-51,13,39
-51,13,38
-51,13,38
-51,13,39
-51,13,39
-51,13,39
-51,13,39
-51,13,39
-51,14,38
-51,13,38
-51,13,39
-51,13,38
-51,13,38
-51,13,39
-51,13,39
-51,13,38
-51,13,38
-51,13,38
-51,13,39
-51,13,39
-51,13,38
-51,13,39
-51,13,39
-51,13,38
-51,13,38
-51,13,38
-51,13,39
-51,14,39
-52,12,38
-50,13,40
-51,13,39
-51,13,39
-51,13,39
-51,14,39
-51,13,38
-51,13,39
-52,14,39
-51,14,39
-50,13,39
-51,13,39
-50,14,39
-50,13,39
-51,13,39
-51,13,39
-51,13,38
-51,13,39
-51,13,38
-51,14,38
-51,13,38
-51,13,39
-51,13,39
-51,13,38
-51,13,38
-51,14,39
-51,13,38
-51,13,38
-51,13,39
-51,14,38
-51,13,38
-54,16,38
-53,13,37
-52,14,38
-51,13,38
-52,13,37
-51,13,39
-51,12,39
-47,13,42
-50,12,40
-51,13,39
-51,14,39
-51,13,39
-50,13,39
-51,13,38
-51,13,39
-51,13,39
-51,13,39
-51,13,38
-51,13,39
-52,14,38
-51,13,39
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,14,39
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,14,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,14,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,14,38
-51,13,38
-51,13,38
-51,13,38
-51,14,38
-51,13,38
-52,14,38
-51,13,39
-52,14,38
-51,13,38
-51,13,38
-52,13,38
-51,13,38
-52,13,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,13,38
-51,13,39
-51,13,38
-51,13,38
-51,13,39
-52,13,38
-51,13,38
-51,13,38
-51,13,38
-52,13,38
-51,13,38
-51,13,38
-52,13,38
-51,13,38
-51,13,38
-51,13,39
-51,13,38
-51,13,39
-51,13,38
-51,13,38
-51,13,39
-51,13,38
-51,13,38
-51,13,39
-52,13,39
-52,13,38
-50,13,40
-51,13,39
-51,13,38
-51,13,38
-51,13,39
-50,13,40
-50,13,40
-50,13,40
-51,12,40
-50,13,39
-47,12,42
-47,12,43
-46,13,43
-47,13,43
-48,13,42
-48,13,42
-48,13,42
-48,13,42
-49,13,42
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-50,13,41
-49,13,41
-48,13,42
-49,13,41
-49,13,41
-48,13,42
-48,13,42
-49,13,41
-49,13,42
-48,13,42
-49,13,41
-49,13,41
-48,13,41
-48,13,41
-49,13,41
-49,13,41
-48,13,41
-49,14,41
-48,13,41
-49,13,41
-49,13,41
-50,13,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-50,13,41
-49,13,41
-50,14,40
-50,14,40
-50,14,40
-50,13,40
-50,13,40
-50,13,39
-51,13,39
-51,13,39
-50,13,39
-51,13,39
-51,13,39
-50,13,39
-50,13,39
-51,13,38
-51,13,38
-51,13,39
-52,14,38
-50,14,39
-50,14,40
-50,14,40
-50,13,40
-51,12,39
-49,13,41
-50,13,40
-50,13,40
-49,13,41
-50,13,40
-50,13,40
-50,13,40
-50,13,40
-50,13,40
-50,13,41
-50,14,40
-50,13,40
-50,13,40
-50,14,40
-50,14,40
-50,13,40
-50,13,40
-50,13,40
-51,13,39
-51,13,39
-50,13,40
-50,13,39
-50,13,39
-50,13,40
-50,13,39
-49,13,40
-50,13,39
-52,13,38
-54,14,37
-51,15,39
-50,15,40
-51,14,39
-51,14,38
-50,13,39
-50,13,39
-51,13,38
-51,13,39
-51,13,39
-51,14,39
-51,13,39
-51,13,38
-51,14,38
-51,13,38
-50,13,39
-51,14,39
-51,14,38
-51,14,38
-51,14,39
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-52,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-52,14,38
-52,14,38
-51,14,38
-51,14,38
-52,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-52,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,15,40
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-52,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-52,14,37
-51,13,38
-52,14,38
-51,14,38
-52,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-52,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,38
-52,14,38
-51,14,38
-52,14,38
-51,14,38
-51,14,38
-51,14,38
-51,14,39
-51,14,38
-52,14,38
-52,13,37
-53,14,37
-55,15,36
-51,14,38
-50,15,40
-49,13,40
-50,15,39
-49,14,40
-50,15,40
-52,16,40
-50,15,41
-51,13,38
-45,11,43
-45,12,44
-47,13,42
-48,14,42
-48,14,42
-47,13,43
-48,13,42
-49,13,42
-49,14,41
-49,14,42
-49,14,41
-50,14,41
-49,14,41
-49,14,42
-51,14,40
-51,14,41
-45,12,43
-47,12,42
-48,13,42
-48,13,42
-48,14,42
-48,13,42
-48,13,41
-48,13,42
-48,13,42
-49,13,42
-49,13,41
-48,13,42
-48,13,42
-48,13,42
-48,13,42
-48,13,41
-48,13,41
-49,13,41
-48,13,42
-49,13,42
-48,13,41
-48,13,42
-49,13,41
-48,13,42
-48,13,42
-49,13,41
-49,14,41
-48,13,41
-48,13,41
-48,13,41
-48,13,42
-49,14,41
-49,13,41
-49,13,41
-49,14,41
-49,14,41
-49,14,41
-49,13,41
-49,14,41
-49,14,41
-49,14,41
-49,14,41
-48,13,41
-49,14,41
-49,14,41
-49,14,41
-49,14,41
-49,13,41
-49,14,41
-49,14,41
-49,13,41
-49,14,41
-49,14,41
-49,14,41
-49,14,41
-49,14,41
-49,14,41
-49,13,41
-48,14,41
-49,14,41
-49,14,41
-48,14,42
-51,14,39
-47,13,42
-47,15,43
-50,14,41
-50,14,40
-48,14,42
-48,13,41
-48,13,42
-49,14,41
-48,13,42
-49,14,41
-49,14,42
-48,13,42
-48,13,42
-49,14,42
-48,13,42
-48,13,42
-49,13,41
-48,13,42
-50,14,41
-48,14,42
-49,14,41
-49,13,41
-49,14,41
-48,13,42
-50,14,41
-48,13,42
-48,13,42
-48,13,41
-48,13,42
-48,13,42
-48,13,42
-48,13,42
-48,13,42
-48,13,42
-48,13,42
-47,13,42
-50,13,41
-49,13,41
-49,13,41
-48,13,41
-49,13,41
-48,13,41
-48,13,42
-49,13,42
-48,13,42
-49,13,41
-48,13,42
-48,13,42
-48,13,42
-49,13,42
-48,13,42
-48,13,41
-48,13,41
-48,13,42
-49,13,42
-48,13,42
-48,13,42
-48,13,42
-48,13,42
-48,13,42
-48,13,42
-49,13,42
-48,13,42
-48,13,42
-49,13,41
-49,13,42
-48,13,42
-48,13,42
-48,13,41
-49,13,42
-49,13,41
-49,13,42
-49,13,41
-49,13,42
-49,13,41
-48,13,41
-49,13,41
-48,13,41
-49,13,42
-49,13,41
-49,13,41
-50,13,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-50,14,41
-48,13,41
-49,13,41
-49,13,41
-50,13,41
-49,13,41
-50,13,40
-49,13,40
-50,13,41
-49,14,41
-49,14,41
-49,13,41
-50,14,41
-48,13,40
-49,14,40
-49,13,41
-50,13,40
-50,13,40
-49,13,41
-49,13,41
-50,13,40
-49,14,41
-50,13,40
-50,13,40
-50,13,40
-49,13,41
-49,13,41
-50,14,41
-50,13,40
-49,14,41
-50,13,41
-49,13,41
-49,13,41
-50,13,41
-50,13,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-49,14,41
-50,13,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-49,13,41
-50,13,41
-48,13,42
-47,13,42
-49,13,41
-48,13,42
-48,13,42
-49,13,41
-50,13,40
-50,13,40
-49,13,41
-50,12,39
-49,13,41
-50,13,41
-49,13,41
-50,13,40
-49,13,41
-49,13,41
-49,13,41
-50,13,40
-51,14,39
-49,13,40
-49,13,40
-50,13,39
-50,14,41
-50,13,39
-50,13,39
-50,13,40
-51,13,39
-50,13,39
-50,13,39
-50,13,39
-50,13,40
-50,13,39
-50,13,39
-52,13,39
-51,13,39
-49,14,41
-52,13,38
-50,14,39
-50,13,39
-50,13,39
-50,14,39
-49,14,40
-51,14,39
-51,14,38
-50,14,40
-50,14,40
-50,14,39
-48,14,40
-49,13,40
-54,14,36
-51,14,38
-52,15,38
-52,15,37
-52,14,37
-51,14,38
-51,14,38
-52,14,37
-52,14,37
-52,14,37
-52,14,37
-52,14,37
-52,15,37
-52,14,37
-51,14,38
-51,14,38
-51,14,38
-52,14,37
-52,14,38
-51,14,38
-51,14,38
-51,14,38
-52,14,38
-52,14,37
-51,14,38
-51,14,38
-52,14,38
-52,14,38
-51,14,38
-51,14,38
-52,14,38
-51,14,38
-51,14,38
-51,14,38
-52,14,38
-52,14,37
-50,14,38
-52,14,37
-51,14,38
-51,14,38
-51,14,38
-52,14,38
-51,14,38
-52,14,38
-51,14,37
-52,15,38
-51,14,38
-51,14,38
-51,14,38
-52,14,38
-52,14,37
-52,14,37
-52,14,38
-51,13,37
-52,14,37
-52,14,37
-52,14,37
-51,14,38
-52,14,37
-52,14,37
-52,14,37
-51,14,38
-52,14,38
-51,14,38
-51,14,38
-52,14,38
-52,14,38
-51,14,38
-51,14,38
-51,14,38
-52,14,38
-52,14,38
-51,14,38
-52,13,38
-51,14,38
-52,14,38
-51,13,38
-51,14,38
-52,14,38
-51,14,38
-51,13,38
-51,14,38
-51,14,38
-51,14,38
-52,14,38
-51,13,38
-51,13,38
-53,13,37
-51,14,38
-51,14,38
-52,13,37
-52,13,38
-52,14,38
-51,14,38
-52,14,38
-51,13,38
-52,14,38
-52,14,38
-52,14,38
-52,14,38
-52,14,38
-52,14,38
-52,14,38
-51,14,38
-50,13,38
-52,13,38
-50,14,39
-50,14,39
-50,14,40
-50,14,40
-50,14,39
-49,14,40
-50,14,39
-50,14,40
-50,14,40
-49,14,40
-50,14,39
-50,14,39
-50,14,39
-50,14,40
-50,14,39
-50,13,40
-50,14,40
-50,14,40
-50,14,39
-50,14,40
-50,14,39
-50,14,39
-51,14,39
-51,14,40
-49,10,43
-52,5,45
-69,0,46
-59,-36,13
-72,-23,16
-71,-11,30
-71,-3,27
-66,33,25
-56,63,24
-56,68,22
-54,71,27
-48,70,30
-29,70,29
-19,65,22
-17,61,22
-7,54,24
-5,53,17
-2,51,13
-6,51,10
-7,51,8
-9,53,6
-8,56,3
-6,57,2
-3,60,0
-2,61,2
3,63,3
1,63,3
-3,64,5
-5,68,4
-12,69,0
-11,68,-1
-2,64,1
-4,61,1
-5,61,1
-5,59,0
-2,60,1
-5,61,0
-7,63,0
-7,64,0
-8,65,-2
-7,65,-2
-8,65,-3
-6,65,-3
-4,64,-3
-5,66,-3
-7,65,-3
-7,65,-3
-9,65,-4
-9,64,-5
-8,64,-5
-7,64,-6
-7,64,-6
-7,64,-5
-6,63,-5
-6,63,-5
-8,64,-6
-6,64,-6
-7,63,-6
-7,64,-6
-7,63,-5
-7,63,-5
-8,63,-6
-8,63,-6
-8,63,-6
-7,63,-6
-7,63,-6
-8,64,-6
-8,64,-6
-7,64,-6
-7,63,-6
-7,64,-6
-7,64,-6
-7,64,-6
-8,64,-6
-7,63,-6
-8,63,-6
-8,64,-6
-8,63,-6
-8,63,-6
-8,64,-6
-7,64,-6
-8,64,-6
-8,64,-6
-8,63,-6
-8,63,-6
-8,64,-6
-8,63,-6
-7,64,-6
-8,64,-6
-8,63,-6
-8,63,-6
-8,63,-6
-8,64,-6
-8,64,-6
-8,64,-6
-8,64,-6
-8,63,-6
-8,63,-6
-8,63,-6
-8,63,-6
-8,64,-6
-7,64,-6
-7,64,-6
-8,63,-6
-8,63,-6
-8,64,-6
-8,63,-6
-7,64,-6
-7,64,-5
-7,64,-6
-7,64,-6
-8,64,-6
-8,64,-6
-7,64,-6
-7,64,-6
-8,64,-6
-7,63,-6
-7,63,-6
-7,63,-6
-8,63,-6
-7,63,-6
-7,64,-6
-7,64,-6
-8,64,-6
-8,64,-6
-8,64,-6
-8,64,-6
-8,64,-6
-8,64,-6
-8,64,-6
-8,63,-6
-8,64,-6
-8,63,-6
-8,63,-6
-8,64,-5
-8,63,-6
-8,63,-6
-8,64,-6
-8,64,-6
-8,63,-6
-8,63,-6
-8,63,-6
-8,64,-6
-8,64,-6
-8,64,-6
-7,64,-5
-8,63,-6
-7,63,-6
-7,63,-6
-7,63,-6
-7,63,-6
-8,63,-6
-8,63,-6
-7,64,-6
-8,63,-6
-7,63,-6
-8,63,-5
-8,63,-5
-9,64,-5
-8,64,-6
-8,63,-6
-9,64,-5
-9,64,-6
-9,64,-5
-9,63,-5
-8,64,-5
-8,64,-5
-8,64,-6
-8,63,-5
-8,63,-6
-8,64,-6
-8,63,-5
-8,63,-5
-8,64,-5
-8,64,-6
-8,64,-6
-8,64,-5
-8,64,-5
-8,63,-6
-8,64,-6
-8,63,-5
-8,63,-5
-9,63,-6
-8,64,-6
-8,64,-6
-7,64,-5
-7,64,-6
-7,64,-6
-8,63,-6
-8,63,-6
-8,63,-6
-8,63,-5
-8,63,-6
-7,63,-6
-9,63,-5
-9,63,-5
-9,63,-5
-8,64,-5
-9,63,-5
-8,64,-5
-7,63,-6
-7,63,-6
-6,63,-5
-4,63,-4
-3,62,-4
-1,63,-3
3,64,-1
0,63,-2
-2,61,-1
-3,60,-1
-9,58,-3
-16,57,-2
-20,55,-3
-30,51,-3
-33,47,-2
-35,46,-2
-49,39,-3
-54,39,-2
-56,37,-2
-60,35,-1
-61,37,0
-59,38,3
-61,38,3
-63,37,4
-65,36,5
-65,36,6
-62,36,8
-61,35,9
-61,35,10
-59,35,12
-59,36,13
-57,35,13
-57,34,12
-56,33,11
-55,32,9
-55,32,10
-55,33,9
-54,35,7
-53,37,9
-56,37,10
-57,37,7
-56,37,9
-55,34,9
-56,33,8
-54,31,9
-56,29,9
-54,29,9
-53,30,7
-56,28,9
-58,26,10
-56,25,9
-59,22,11
-62,21,13
-61,20,14
-60,19,13
-60,20,16
-58,20,17
-58,21,18
-60,19,21
-61,18,22
-59,16,26
-62,16,27
-60,14,27
-60,12,29
-61,9,38
-58,9,37
-51,12,34
-51,13,35
-55,17,35
-58,17,34
-58,17,34
-55,15,35
-54,14,35
-52,14,35
-53,15,35
-49,15,37
-55,15,35
-48,15,38
-49,16,41
-48,17,39
-47,17,41
-48,15,43
-46,15,43
-46,11,41
-46,15,43
-41,12,45
-42,11,44
-43,12,48
-42,11,46
-41,14,47
-44,15,48
-45,15,46
-44,13,46
-43,12,45
-43,13,46
-46,12,45
-44,12,45
-45,12,44
-48,13,44
-48,14,44
-47,14,44
-49,14,43
-51,14,42
-47,13,42
-47,12,43
-48,13,42
-48,13,42
-48,12,42
-49,13,42
-47,12,42
-48,12,42
-49,13,42
-49,13,42
-47,12,42
-48,13,42
-49,13,41
-48,13,43
-50,13,42
-49,13,41
-51,13,39
-48,12,41
-49,13,42
-49,13,41
-47,13,42
-47,13,42
-48,13,42
-48,13,42
-48,13,41
-48,13,41
-49,14,41
-48,14,40
-50,14,40
-51,15,41
-51,16,41
-50,15,40
-50,14,40
-50,14,39
-50,15,39
-50,14,39
-51,14,39
-50,14,39
-50,14,39
-50,14,39
-51,14,39
-51,14,38
-51,15,39
-51,14,39
-51,14,38
-51,14,39
-51,14,39
-51,14,39
-51,14,39
-51,14,39
-50,14,39
-50,14,39
-50,14,39
-51,14,39
-51,14,39
-51,14,39
-50,13,39
-50,14,39
-50,14,39
-50,14,39
-50,14,39
-50,13,39
-50,14,39
-50,13,39
-50,14,39
-50,13,39
-51,13,39
-50,13,39
-51,14,39
-51,13,39
-50,13,39
-51,13,39
-51,13,39
-51,14,39
-51,14,38
-51,14,38
-52,12,39
-51,14,38
-52,14,38
-50,14,39
-51,15,38
-53,14,37
-51,14,39
-50,14,38
-50,13,39
-52,13,37
-53,13,37
-52,14,38
-52,13,37
-53,11,37
-49,4,34
-56,-7,28
-72,-6,29
-85,-7,30
-83,-5,27
-74,18,11
-63,27,10
-48,41,13
-42,43,19
-36,43,23
-31,43,20
-36,36,18
-35,31,44
-24,30,31
-33,24,28
-55,21,37
-51,19,34
-56,14,25
-66,15,21
-74,15,18
-68,20,15
-66,23,-1
-63,21,1
-72,21,6
-70,21,-4
-62,22,-3
-49,16,-8
-56,14,-20
-62,10,-21
-56,15,-13
-72,19,-25
-54,20,-17
-61,22,-25
-55,23,-25
-62,19,-28
-57,21,-29
-52,21,-27
-55,23,-26
-54,23,-27
-55,23,-29
-55,23,-30
-54,23,-29
-56,22,-30
-56,21,-29
-57,20,-29
-57,19,-27
-57,19,-25
-56,19,-26
-56,18,-26
-54,20,-25
-54,21,-26
-54,22,-26
-53,22,-28
-53,22,-30
-53,22,-30
-54,21,-31
-54,20,-31
-54,19,-31
-55,18,-30
-54,19,-29
-53,19,-28
-54,19,-29
-54,20,-30
-54,21,-30
-53,21,-30
-53,22,-31
-52,22,-32
-52,22,-33
-52,23,-34
-53,22,-34
-55,19,-35
-56,17,-35
-57,17,-34
-55,15,-30
-53,16,-26
-51,17,-25
-51,20,-25
-50,20,-24
-51,23,-26
-53,25,-27
-54,25,-28
-57,24,-30
-58,22,-30
-58,21,-31
-56,20,-30
-55,19,-29
-54,20,-29
-54,20,-29
-54,20,-29
-54,21,-30
-54,22,-31
-54,21,-32
-53,21,-32
-53,21,-32
-52,21,-31
-52,20,-31
-52,21,-31
-52,20,-31
-53,21,-31
-53,21,-31
-53,21,-31
-53,22,-31
-54,23,-30
-53,23,-30
-53,24,-30
-53,24,-29
-53,24,-29
-52,25,-28
-51,26,-26
-50,27,-25
-51,27,-25
-51,26,-26
-52,25,-26
-50,26,-25
-51,27,-26
-53,26,-27
-51,24,-28
-52,23,-30
-54,25,-30
-55,30,-28
-55,30,-27
-55,24,-29
-55,21,-30
-56,18,-32
-55,21,-30
-55,22,-29
-56,21,-29
-56,21,-30
-55,21,-30
-55,20,-30
-54,20,-30
-55,20,-29
-54,20,-29
-55,20,-30
-54,20,-31
-54,21,-31
-53,21,-31
-52,21,-31
-51,21,-31
-52,21,-30
-53,22,-31
-53,22,-31
-54,22,-31
-53,21,-31
-53,21,-31
-53,21,-30
-53,21,-31
-54,21,-30
-53,21,-30
-53,21,-30
-54,21,-30
-54,21,-30
-54,21,-29
-54,21,-29
-54,21,-29
-54,21,-29
-53,21,-29
-53,21,-29
-54,20,-30
-54,20,-30
-55,20,-29
-55,19,-30
-56,19,-29
-56,19,-28
-56,19,-28
-56,20,-26
-56,20,-27
-57,22,-28
-56,21,-28
-55,23,-28
-56,22,-29
-55,24,-31
-54,24,-32
-55,23,-34
-50,24,-33
-49,24,-32
-48,25,-34
-45,27,-36
-46,26,-37
-45,26,-38
-45,26,-39
-46,27,-40
-46,27,-36
-44,27,-32
-45,25,-28
-45,25,-25
-48,24,-26
-57,23,-28
-57,24,-25
-59,25,-23
-59,21,-20
-58,20,-18
-57,20,-15
-53,19,-8
-60,22,-12
-61,19,-14
-63,18,-13
-61,16,-11
-69,16,-13
-62,17,-10
-60,12,1
-77,11,-2
-76,12,-2
-70,19,7
-63,14,13
-62,16,16
-71,15,9
-71,15,10
-67,18,16
-63,19,21
-53,19,27
-56,21,27
-58,22,25
-58,25,27
-59,26,25
-61,27,24
-57,31,29
-49,33,30
-41,34,25
-53,37,20
-53,37,18
-50,34,14
-48,34,14
-45,30,21
-57,24,14
-56,25,15
-62,19,16
-66,15,18
-58,18,21
-59,20,16
-58,21,18
-43,18,22
-55,13,25
-57,13,30
-48,13,33
-50,14,37
-51,13,40
-53,12,42
-59,11,47
-60,13,43
-48,15,36
-44,12,38
-47,15,44
-49,16,44
-49,17,44
-49,14,42
-49,13,41
-42,13,45
-43,14,45
-45,13,44
-44,15,45
-41,13,49
-43,14,48
-45,13,46
-46,13,45
-46,13,45
-44,13,46
-44,14,46
-44,13,46
-44,13,46
-45,12,44
-44,14,46
-44,15,46
-46,15,44
-46,15,44
-48,15,43
-46,15,44
-46,15,44
-44,14,45
-45,13,46
-48,13,41
-48,15,43
-47,16,43
-45,14,44
-46,13,43
-48,13,42
-48,15,42
-45,15,45
-46,14,44
-48,14,42
-47,14,43
-48,15,42
-46,15,43
-46,14,43
-48,14,42
-47,14,43
-46,14,43
-48,15,43
-48,15,42
-47,13,42
-46,14,42
-45,13,44
-47,14,42
-47,15,43
-47,15,42
-48,15,43
-49,14,44
-46,16,44
-45,13,44
-44,13,45
-43,13,46
-47,15,44
-46,15,44
-46,15,44
-46,15,45
-45,14,45
-45,14,44
-46,15,44
-46,14,44
-44,16,46
-44,14,45
-46,15,44
-46,15,44
-45,15,44
-46,15,44
-45,15,44
-46,15,44
-46,15,43
-46,15,43
-46,15,44
-47,15,43
-46,15,43
-46,15,43
-47,15,43
-46,15,43
-46,15,43
-45,16,44
-47,15,43
-46,15,43
-44,13,45
-36,9,48
-42,4,39
-59,-22,35
-56,-16,34
-77,-3,27
-83,16,22
-79,25,19
-75,42,8
-66,49,6
-54,55,11
-39,58,9
-38,57,5
-25,57,8
-17,55,16
-10,55,16
-10,55,7
-6,55,7
-7,55,12
-10,56,13
-10,56,11
-8,57,12
-4,58,9
-6,58,8
-6,58,10
-6,60,9
-11,61,7
-15,60,11
-16,62,10
-14,63,9
-18,68,7
-15,68,8
-18,67,6
-20,66,4
-12,63,4
-12,58,7
-12,58,8
-5,55,10
-10,53,9
-14,54,8
-11,48,7
-9,42,9
-16,38,12
-24,39,16
-26,39,16
-28,36,21
-36,31,23
-41,31,21
-50,28,12
-66,25,4
-80,25,-6
-73,22,1
-80,15,-3
-86,12,-12
-79,13,-14
-83,13,-24
-79,9,-22
-77,5,-16
-79,-1,-9
-66,2,-5
-61,7,-3
-62,-2,-8
-59,-5,-5
-72,-13,-2
-65,-15,1
-60,-13,2
-60,-10,14
-65,-10,5
-67,-7,1
-67,-7,-2
-68,-5,-2
-66,-4,-1
-65,-4,2
-65,-4,2
-67,-5,-2
-67,-4,-3
-67,-5,-2
-67,-5,-3
-65,-5,-1
-66,-6,-1
-64,-7,-1
-64,-7,-1
-65,-5,0
-66,-5,1
-67,-4,1
-67,-5,0
-68,-5,-1
-65,-5,2
-66,-7,2
-67,-6,2
-63,-6,6
-62,-7,6
-65,-6,5
-65,-6,6
-67,-6,2
-64,-6,4
-64,-6,6
-64,-6,6
-64,-7,7
-64,-7,6
-65,-7,4
-65,-6,4
-66,-6,3
-66,-7,3
-65,-7,4
-66,-7,3
-65,-7,3
-65,-7,2
-65,-7,2
-65,-7,3
-65,-7,2
-66,-6,2
-65,-6,2
-65,-7,2
-65,-7,2
-65,-7,2
-65,-7,1
-65,-7,1
-65,-7,2
-65,-6,2
-65,-6,1
-65,-6,2
-65,-6,1
-65,-7,1
-65,-7,1
-65,-7,1
-65,-7,1
-65,-7,1
-65,-6,1
-65,-6,2
-65,-7,2
-65,-7,2
-65,-7,1
-65,-7,1
-66,-7,1
-65,-7,1
-65,-7,1
-65,-7,1
-65,-6,1
-65,-6,1
-65,-6,1
-65,-6,1
-65,-6,1
-65,-6,1
-65,-6,1
-65,-7,0
-65,-7,1
-66,-6,0
-65,-6,0
-65,-6,1
-65,-6,0
-65,-6,0
-65,-6,0
-65,-6,0
-65,-6,0
-66,-6,0
-65,-6,1
-65,-6,0
-65,-6,0
-65,-6,0
-65,-6,0
-65,-7,0
-65,-6,0
-65,-6,0
-65,-7,0
-65,-6,0
-65,-6,0
-65,-7,0
-65,-5,0
-65,-6,-1
-67,-7,-1
-65,-6,-2
-63,-7,-1
-64,-8,-1
-67,-6,-1
-65,-6,0
-64,-6,0
-66,-7,0
-65,-7,-2
-66,-5,-3
-66,-5,-1
-65,-5,-1
-65,-6,-3
-65,-6,-2
-66,-6,-2
-67,-6,-3
-66,-5,-3
-65,-6,-3
-65,-5,-2
-65,-5,-3
-65,-5,-4
-64,-6,-2
-65,-6,-2
-65,-5,-4
-65,-6,-5
-65,-6,-4
-66,-5,-3
-65,-5,-3
-65,-6,-2
-65,-6,-3
-64,-5,-3
-66,-7,-6
-67,-6,-7
-65,-6,-5
-64,-5,-3
-65,-5,-3
-65,-6,-4
-65,-6,-4
-65,-6,-5
-66,-6,-4
-65,-6,-4
-64,-6,-3
-65,-6,-4
-65,-6,-4
-65,-6,-5
-65,-6,-4
-65,-6,-4
-66,-6,-4
-65,-6,-4
-65,-6,-3
-64,-6,-4
-65,-6,-4
-65,-6,-4
-66,-5,-5
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-5
-65,-6,-5
-65,-6,-5
-65,-6,-4
-65,-5,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-3
-65,-6,-3
-65,-6,-3
-65,-6,-3
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-3
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-5
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-5
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-3
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-3
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
-65,-6,-4
